"gene_id","gene_name","bmp4_rep1","bmp4_rep2","bmp4_rep3","bmp4_tgfb2_rep1","bmp4_tgfb2_rep2","bmp4_tgfb2_rep3","nontreated_rep1","nontreated_rep2","nontreated_rep3","tgfb2_rep1","tgfb2_rep2","tgfb2_rep3"
"ENSMUSG00000116354.1","Cyp2d38-ps",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116355.1","Gm5217",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116356.1","Gm49407",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116358.1","Gm49450",198.031,736.521,496.484,736.762,540.917,1259.762,0,470.514,425.984,789.221,892.322,1519.235
"ENSMUSG00000116360.1","9430014N10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116365.1","Gm34531",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116366.1","Gm49475",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116367.1","Gm49414",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116368.1","Cyp2d33-ps",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116371.1","Gm34284",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116376.1","Tmem249",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116378.1","Gcat",106.498,88.471,95.194,0,0,0,0,193.073,0,0,67.073,56.243
"ENSMUSG00000116380.1","Gm39556",69,19,21,44,15,14,23,25,20,35,28,29
"ENSMUSG00000116383.1","Apol10c-ps",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116384.1","Gm35912",0,0,2,0,0,2,3,0,0,0,0,0
"ENSMUSG00000116385.1","Gm18334",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116386.1","Gm49538",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116388.1","Gm3749",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116389.1","Gm49504",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116395.1","Gm49499",0,2,0,0,0,3,0,0,0,0,0,1
"ENSMUSG00000116396.1","Gm20556",2,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116397.1","Gm49525",0,1,1,3,0,0,5,3,0,0,0,0
"ENSMUSG00000116398.1","Gm5216",1,2.203,12.371,1,6.368,9.449,4.27,3.001,2,5.001,2,6.001
"ENSMUSG00000116400.1","Gm49530",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116402.1","Gm36246",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116403.1","Gm19571",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116404.1","Gm49541",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116406.1","Gm49489",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116409.1","Gm34095",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116412.1","Gm49505",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116413.1","Gm49436",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116414.2","Gm4432",2,0,0,0,1,0,4,0,0,0,1,0
"ENSMUSG00000116416.1","Gm32886",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116419.1","Gm19267",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116423.1","Gm7085",0,0,1.025,0,2.053,0,0,1.032,1.021,0,1.03,1.026
"ENSMUSG00000116424.1","Gm7167",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116426.1","Gm30567",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116428.1","Gm36618",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116429.1","Ddit3",0,0,0,0,0,0,10.618,0,0,5.652,0,0
"ENSMUSG00000116433.1","Gm49553",0,0,0,0,0,1,1,0,0,0,0,0
"ENSMUSG00000116435.1","Gm49548",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116437.1","Gm46545",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116438.1","Gm18911",0,0,0,0,0,1.001,1.001,2.001,4.002,0,0,9.005
"ENSMUSG00000116439.1","Gm49528",0,0,0,1,0,0,0,3,0,0,1,1
"ENSMUSG00000116441.1","Gm49554",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116442.1","Gm5214",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116445.2","Gm49481",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116449.1","Gm18155",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116450.1","Gm49534",0,0,0,0,0,0,0,0,0,0,0,3
"ENSMUSG00000116455.1","Gm35974",0,0,6,0,0,0,0,0,0,0,0,2
"ENSMUSG00000116461.1","Gm44502",0,0,0,0,0,0,0,20.236,0,16.37,16.938,0
"ENSMUSG00000116464.1","Gm49523",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116467.1","Gm49515",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116469.1","Gm49448",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116472.1","Gm49421",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116475.1","Gm19945",0,0,0,0,0,0,0,18.126,0,0,0,0
"ENSMUSG00000116478.1","Gm18890",0,0,0,3,1,5,0,3,0,1,0,0
"ENSMUSG00000116480.1","Gm49512",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116481.1","Gm49514",29.493,15.901,28.207,6.002,17.003,12.005,17.666,10.321,31.939,15.762,17.507,42.817
"ENSMUSG00000116482.1","Gm34152",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116483.1","Gm19782",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116490.1","Gm46525",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116491.1","4930513L16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116493.1","Gm49445",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116494.1","Gm49449",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000116498.1","Gm38563",14,4,11,30,1,1,12,3,8,17,2,13
"ENSMUSG00000116499.1","Gm7318",1.001,2.012,0,0,0,1.007,3.013,0,2.011,0,0,0
"ENSMUSG00000116500.1","Gm36560",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116504.1","I730030J21Rik",0,0,0,0,0,5,0,0,0,0,0,0
"ENSMUSG00000116505.1","Gm10865",0,0,4.012,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116506.1","5730414N17Rik",4,5,6,11,6,6,6,5,6,11,1,14
"ENSMUSG00000116508.1","Gm49463",33,45.012,42.013,62,20,52.008,52.024,36,32.005,80.185,45.078,76
"ENSMUSG00000116514.1","Gm49443",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116516.1","Gm49444",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116518.1","Gm49494",0,0,0,9.479,0,5.903,0,0,1,0,0,2.618
"ENSMUSG00000116519.1","Gm49409",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116520.1","4930414F18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116521.1","Gm4111",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116525.1","Gm30371",0,0,0,5,0,1,0,0,1,1,0,3
"ENSMUSG00000116528.1","Gm49508",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116529.1","Gm4600",7.38,8.609,13.017,2.002,9.005,5.005,12.006,6.438,17.785,5.789,4.004,10.351
"ENSMUSG00000116530.1","Gm32312",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116531.1","Gm19082",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116532.1","Gm5232",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116533.1","Gm49561",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116534.1","Gm49731",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116535.1","Gm5962",13.701,7.445,4.224,7.001,13.003,7.217,3.535,2.708,5.845,15.42,25.793,3.287
"ENSMUSG00000116536.1","Gm2805",0,0,0,0,0,0,0,0,0,0,1.001,0
"ENSMUSG00000116537.1","Gm49698",0,0,4,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116538.1","Gm49746",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116539.1","Gm49603",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000116540.1","Gm49624",0,1.276,1.531,0,1,2,0,0,0,0,1,2
"ENSMUSG00000116542.1","Gm17783",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116543.1","Gm36363",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116544.1","Gm49626",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116545.1","Eif3s6-ps3",1.001,0,2.001,0,0,1,3,0,6.004,1,0,1
"ENSMUSG00000116546.1","Gm49755",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116547.1","Gm7667",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000116548.1","Gm49773",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116549.1","Gm49728",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116550.1","Gm3507",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116551.1","Gm41517",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116552.1","Gm34396",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116553.1","Gm7307",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116554.1","4930563N14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116555.1","Gm38477",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000116556.1","1700007H22Rik",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000116557.1","4933432I09Rik",0,0,0,0,0,0,0,0,0,7,0,0
"ENSMUSG00000116558.1","Gm49697",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116559.1","Gm19867",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116560.1","Gm2808",6.174,0,1.671,0,0,0,6.914,0,0,0,0,1.693
"ENSMUSG00000116561.1","Gm18335",0,0,0,0,0,0,0,0,1,0,0,1.007
"ENSMUSG00000116562.1","Gm46542",0,0,4.009,0,0,0,0,0,0,0,2.003,0
"ENSMUSG00000116563.1","AL731706.2",26.527,16,12.847,16.021,0,16.239,14.408,28.818,14.445,0,16.629,13.756
"ENSMUSG00000116564.1","Riok2",931,927.891,957.214,1300.631,834.948,1217.998,1166.214,1243.943,1237.936,1802.898,867.968,1462.993
"ENSMUSG00000116565.1","Gm49734",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116566.1","Fkbp1a-ps3",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000116567.1","Gm49639",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116568.1","Gm49790",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116569.1","Gm49620",0,0,1,0,0,1,0,0,0,0,0,0
"ENSMUSG00000116570.1","Gm49754",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116571.1","Gm49741",16,7,9,5,6,8,23,10,11,18,4,13
"ENSMUSG00000116572.1","Gm49695",0,0,0,0,0,0,0,0,0,7,2,0
"ENSMUSG00000116573.1","Gm36903",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000116574.1","Gm18870",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116575.1","Gm49648",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116576.1","Gm49725",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116578.1","Gm49633",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116579.1","Gm49701",50.861,26.842,37.935,64.245,22.365,21.538,46.548,30.584,47.459,100.224,32.826,87.226
"ENSMUSG00000116580.1","Gm9525",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116581.1","Gm46565",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000116582.1","Gm36169",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116583.1","Gm2349",0,2,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116585.1","Gm33086",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116586.1","4930556C24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116587.1","Gm49753",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116588.1","Gm49655",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116589.1","Gm31323",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116590.1","AC154200.1",0,4,2,0,5,2,1,0,6,8,0,5
"ENSMUSG00000116591.1","Gm49715",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116592.1","Gm18770",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116593.1","Gm49585",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116594.1","Gm49601",11.484,6.264,0,9.27,0,3.764,19.119,1.689,1.909,0,0,7.329
"ENSMUSG00000116595.1","Gm30695",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116596.1","Gm49798",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116597.1","Gm536",15,3,16,2,0,1,5,0,2,4,0,0
"ENSMUSG00000116598.1","Gm6438",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116599.1","Gm2477",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116600.1","Gm49707",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116601.1","Gm49642",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116603.1","Gm8118",0,0,0,0,0,0,0,0,0,0,1.098,1
"ENSMUSG00000116604.1","Gm49745",16,2,0,12,5,3,8,0,1,33,0,1
"ENSMUSG00000116605.1","Gm19142",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116606.1","Gm10479",0,1.003,2.697,1,1.019,11.249,1.991,1,3.107,0,0,1.005
"ENSMUSG00000116607.1","4930534H18Rik",1,1,0,0,2,1,0,0,0,2,1,0
"ENSMUSG00000116608.1","Gm41495",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000116609.1","Gm5675",2,0,1,0,2,1,0,0,1,0,1,0
"ENSMUSG00000116610.1","Gm49678",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116611.1","4930404A05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116612.1","Gm49621",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116614.1","Gm46610",0,0,0,1.001,0,0,0,0,0,1.001,0,0
"ENSMUSG00000116615.1","4930548J01Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116616.1","Gm49688",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000116617.1","Gm49767",20,9,2,13,8,15,6,0,1,36,2,6
"ENSMUSG00000116618.1","Gm49719",1.723,5.129,0,4.627,0,2.745,1.867,0,0,25.444,0,7.136
"ENSMUSG00000116619.1","Gm49615",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116620.1","Gm4828",5.057,2.019,2.016,1.007,0,2.089,4.041,5.052,1.006,4.044,2.074,2.278
"ENSMUSG00000116621.1","Gm7483",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116622.1","Gm5221",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116623.1","Gm49775",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116624.1","Gm49706",0,0,0,0,0,0,0,0,0,7,0,1
"ENSMUSG00000116625.1","Gm8134",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116626.1","Gm49705",0,0,4,6,1,5,1,0,0,0,0,1
"ENSMUSG00000116627.1","Gm30124",13.372,30.206,7.568,7.835,5.68,37.07,5.685,16.497,16.586,7.998,31.484,13.353
"ENSMUSG00000116628.1","4930478L05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116629.1","Gm49638",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000116630.1","Rpl7a-ps4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116631.1","Gm7366",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000116632.1","Magef1",157,49,56,74,56,58,163,54,54,125,47,89
"ENSMUSG00000116633.1","Gm18519",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116634.1","Gm7531",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116635.1","Gm49699",0,0,0,0,0,0,0,0,1,2,0,0
"ENSMUSG00000116636.1","Gm20741",0,0,0,0,0,0,0,0,0,2,0,0
"ENSMUSG00000116637.1","Gm8130",1.001,0,0,2.001,0,0,1,1,1.001,0,0,2.001
"ENSMUSG00000116638.1","Gm49650",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116639.1","Gm49730",0,0,0,0,0,0,2,0,0,0,0,0
"ENSMUSG00000116640.1","Gm8670",10.537,1.236,4.915,0,2.474,3.082,10.161,2.679,1.373,0,0,1.368
"ENSMUSG00000116641.1","Gm41505",0,1,2,1,1,0,1,2,0,5,2,1
"ENSMUSG00000116642.1","Gm18168",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116643.2","Gm30162",0,0,0,0,0,2,0,0,0,5,0,0
"ENSMUSG00000116644.1","4933426B08Rik",0,0,0,0,2,1,0,0,2,0,2,0
"ENSMUSG00000116645.1","Gm49584",0,0,0,0,0,0,0,3,0,0,0,0
"ENSMUSG00000116646.1","Gm49763",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116647.1","Gm7423",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116648.1","Rpl31-ps12",0,8.798,2.423,0,5.395,2.422,4.976,3.727,1.701,0,3.759,4.998
"ENSMUSG00000116649.1","Gm49780",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116650.1","Gm49657",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116651.1","Gm17844",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116652.2","B830017H08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116653.1","Gm8900",2.001,3.002,0,4.002,1,9.003,0,0,0,4.002,4,1
"ENSMUSG00000116654.1","Gm10823",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116655.1","Gm35455",0,0,2,10,0,4,0,0,0,0,0,0
"ENSMUSG00000116656.1","Gm49708",40.765,38.153,103.815,102.966,92.291,68.121,76.577,76.595,30.951,192.1,65.798,93.215
"ENSMUSG00000116657.1","Gm49774",38,12,24.069,23,9,21,84,33,22,46,20,34
"ENSMUSG00000116658.1","Gm49580",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116659.1","Gm6551",5,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116660.1","9030404E10Rik",11,9,3,0,0,0,11,3,1,4,0,0
"ENSMUSG00000116661.1","Gm5966",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116662.1","Gm46541",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116663.1","Gm49671",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116664.1","Gm18549",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116665.1","E130310I04Rik",0,2,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000116666.1","Gm49649",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116667.1","Gm49641",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116668.1","Gm49568",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000116669.1","Gm49570",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116670.1","Gm49752",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116671.1","Gm49635",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116672.1","Gm49630",0,0,0,0,0,0,0,0,0,6,0,0
"ENSMUSG00000116673.1","A630089N07Rik",92.999,104.679,112.444,57.999,109,97.754,147.378,157.286,132,115.7,122.697,175.013
"ENSMUSG00000116674.1","4930551I23Rik",0,0,0,0,0,0,0,1,0,0,0,6
"ENSMUSG00000116675.1","Gm49581",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116676.1","Gm5768",0,2,5,0,1,1,1,0,4,1,1,3
"ENSMUSG00000116677.1","Gm49569",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116678.1","Pgk1-ps1",0,0,2.002,6.008,0,0,0,0,0,1.001,1,0
"ENSMUSG00000116679.1","Gm49739",0,0,0,0,13.391,0,0,0,0,0,0,0
"ENSMUSG00000116680.1","Gm49562",0,0,2,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116681.1","Gm49618",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000116682.1","Gm49789",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116684.1","Gm49735",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116685.1","Gm49664",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116686.1","Gm49681",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116687.1","Gm49629",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116688.2","Gm49720",3,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000116689.1","4930405D01Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116690.1","Gm49736",0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000116691.1","Gm8363",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116692.1","Gm49795",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116693.1","Gm29805",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116694.1","Gm6440",1,0,0,0,0,0,0,0,0,2,1.002,1
"ENSMUSG00000116695.1","4930578N18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116696.1","Gm49683",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116697.1","Gm49694",0,0,0,0,0,0,0,0,0,0,0,2
"ENSMUSG00000116698.1","Gm49676",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116699.1","Gm49631",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116700.1","Gm18694",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000116701.1","Gm30726",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116702.1","Gm6553",0,0,0,0,0,0,0,1,4,0,0,0
"ENSMUSG00000116703.1","Gm46540",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116704.1","Gm5491",7.039,3.013,5.23,0,2.01,4.413,3.638,7.239,6.008,3.309,2.308,7.313
"ENSMUSG00000116705.1","Gm29737",0,0,0,0,0,0,3,0,0,6,2,0
"ENSMUSG00000116706.1","Gm32431",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116707.1","Gm49590",0,0,1,0,0,2,0,1,2,0,1,3
"ENSMUSG00000116708.1","Gm49689",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116709.1","Gm49722",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116710.1","Gm6557",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000116711.1","Gm18495",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116712.1","Gm49598",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116713.1","Gm49613",0,0,0,0,0,0,0,0,0,0,0,0
